date,state,district,pincode,demo_age_5_17,demo_age_17_
13-09-2025,Mizoram,Champhai,796321,1,3
13-09-2025,Mizoram,Lawngtlai,796772,0,3
13-09-2025,Mizoram,Lunglei,796571,0,2
13-09-2025,Mizoram,Saitual,796261,0,2
13-09-2025,Mizoram,Serchhip,796370,1,0
12-09-2025,Mizoram,Aizawl,796008,1,4
12-09-2025,Mizoram,Aizawl,796036,1,0
12-09-2025,Mizoram,Aizawl,796410,0,1
12-09-2025,Mizoram,Aizawl,796441,0,1
12-09-2025,Mizoram,Lawngtlai,796891,5,6
12-09-2025,Mizoram,Mamit,796421,0,1
12-09-2025,Mizoram,Mamit,796431,1,0
12-09-2025,Mizoram,Mamit,796471,0,2
12-09-2025,Mizoram,Mammit,796410,0,1
12-09-2025,Mizoram,Saiha,796911,0,3
15-09-2025,Mizoram,Aizawl,796008,1,6
15-09-2025,Mizoram,Aizawl,796015,0,3
15-09-2025,Mizoram,Aizawl,796111,0,6
15-09-2025,Mizoram,Aizawl,796190,0,3
15-09-2025,Mizoram,Champhai,796310,0,5
15-09-2025,Mizoram,Lawngtlai,796770,1,8
15-09-2025,Mizoram,Lawngtlai,796772,0,4
15-09-2025,Mizoram,Lunglei,796571,2,6
15-09-2025,Mizoram,Lunglei,796691,0,3
15-09-2025,Mizoram,Saitual,796261,0,1
15-09-2025,Mizoram,Serchhip,796186,1,6
14-09-2025,Mizoram,Lawngtlai,796770,0,4
16-09-2025,Mizoram,Aizawl,796001,4,28
16-09-2025,Mizoram,Aizawl,796008,1,4
16-09-2025,Mizoram,Aizawl,796015,1,0
16-09-2025,Mizoram,Aizawl,796036,0,1
16-09-2025,Mizoram,Aizawl,796230,0,0
16-09-2025,Mizoram,Kolasib,796007,0,1
16-09-2025,Mizoram,Kolasib,796014,0,1
16-09-2025,Mizoram,Kolasib,796091,1,0
16-09-2025,Mizoram,Lawngtlai,796810,0,2
16-09-2025,Mizoram,Lunglei,796730,0,6
16-09-2025,Mizoram,Mamit,796431,6,19
16-09-2025,Mizoram,Saiha,796901,3,20
17-09-2025,Mizoram,Champhai,796370,0,3
17-09-2025,Mizoram,Kolasib,796007,0,1
17-09-2025,Mizoram,Lawngtlai,796772,0,2
17-09-2025,Mizoram,Lawngtlai,796810,0,2
17-09-2025,Mizoram,Lunglei,796581,0,1
17-09-2025,Mizoram,Lunglei,796701,4,31
17-09-2025,Mizoram,Saiha,796911,1,6
17-09-2025,Mizoram,Serchhip,796161,0,1
18-09-2025,Mizoram,Aizawl,796001,3,23
18-09-2025,Mizoram,Aizawl,796009,0,12
18-09-2025,Mizoram,Aizawl,796017,1,4
18-09-2025,Mizoram,Aizawl,796261,0,8
18-09-2025,Mizoram,Kolasib,796070,3,1
18-09-2025,Mizoram,Kolasib,796075,1,1
18-09-2025,Mizoram,Lawngtlai,796772,2,3
18-09-2025,Mizoram,Lunglei,796181,1,0
18-09-2025,Mizoram,Lunglei,796701,1,18
18-09-2025,Mizoram,Mamit,796501,1,0
18-09-2025,Mizoram,Serchhip,796181,0,6
19-09-2025,Mizoram,Aizawl,796015,1,0
19-09-2025,Mizoram,Aizawl,796161,0,4
19-09-2025,Mizoram,Kolasib,796070,0,2
19-09-2025,Mizoram,Kolasib,796091,0,5
19-09-2025,Mizoram,Lawngtlai,796772,0,2
19-09-2025,Mizoram,Lunglei,796701,3,28
19-09-2025,Mizoram,Lunglei,796730,0,1
19-09-2025,Mizoram,Saiha,796901,0,5
20-09-2025,Mizoram,Aizawl,796009,1,16
20-09-2025,Mizoram,Aizawl,796014,0,1
20-09-2025,Mizoram,Kolasib,796081,4,5
20-09-2025,Mizoram,Kolasib,796410,0,1
20-09-2025,Mizoram,Lawngtlai,796891,2,2
20-09-2025,Mizoram,Lunglei,796691,0,3
20-09-2025,Mizoram,Mamit,796431,0,2
20-09-2025,Mizoram,Mammit,796471,0,1
20-09-2025,Mizoram,Saiha,796901,0,10
20-09-2025,Mizoram,Serchhip,796181,1,2
13-10-2025,Mizoram,Champhai,796321,1,9
13-10-2025,Mizoram,Mamit,796431,0,5
13-10-2025,Mizoram,Mammit,796471,0,2
13-10-2025,Mizoram,Saiha,796901,3,15
13-10-2025,Mizoram,Serchhip,796310,0,1
15-10-2025,Mizoram,Aizawl,796001,3,15
15-10-2025,Mizoram,Aizawl,796014,4,4
15-10-2025,Mizoram,Aizawl,796017,1,18
15-10-2025,Mizoram,Aizawl,796161,2,4
15-10-2025,Mizoram,Kolasib,796070,0,3
15-10-2025,Mizoram,Kolasib,796075,0,1
15-10-2025,Mizoram,Lunglei,796691,1,6
15-10-2025,Mizoram,Lunglei,796710,0,1
15-10-2025,Mizoram,Mammit,796431,0,2
15-10-2025,Mizoram,Mammit,796471,1,0
15-10-2025,Mizoram,Serchhip,796161,0,2
16-10-2025,Mizoram,Aizawl,796007,2,7
16-10-2025,Mizoram,Aizawl,796008,2,4
16-10-2025,Mizoram,Aizawl,796015,0,4
16-10-2025,Mizoram,Aizawl,796111,2,6
16-10-2025,Mizoram,Champhai,796290,2,5
16-10-2025,Mizoram,Champhai,796321,1,23
16-10-2025,Mizoram,Kolasib,796070,0,3
16-10-2025,Mizoram,Kolasib,796075,1,2
16-10-2025,Mizoram,Lawngtlai,796810,0,5
