date,state,district,pincode,demo_age_5_17,demo_age_17_
02-01-2026,Arunachal Pradesh,East Siang,791102,0,3
02-01-2026,Arunachal Pradesh,Lohit,792001,0,5
02-01-2026,Arunachal Pradesh,Namsai,792103,0,5
02-01-2026,Arunachal Pradesh,Papum Pare,791119,1,0
02-01-2026,Arunachal Pradesh,Upper Siang,792061,1,0
02-01-2026,Arunachal Pradesh,West Kameng,790114,0,1
03-01-2026,Arunachal Pradesh,East Kameng,790102,0,1
03-01-2026,Arunachal Pradesh,Lohit,792111,0,2
03-01-2026,Arunachal Pradesh,Namsai,792105,0,2
03-01-2026,Arunachal Pradesh,Tawang,790105,0,1
03-01-2026,Arunachal Pradesh,Tirap,792130,0,1
23-12-2025,Arunachal Pradesh,Anjaw,792104,0,2
23-12-2025,Arunachal Pradesh,Changlang,792103,3,15
23-12-2025,Arunachal Pradesh,Changlang,792120,1,5
23-12-2025,Arunachal Pradesh,Lohit,792103,0,1
23-12-2025,Arunachal Pradesh,Papum Pare,791111,4,4
23-12-2025,Arunachal Pradesh,Tirap,786630,0,2
23-12-2025,Arunachal Pradesh,Tirap,792130,1,4
23-12-2025,Arunachal Pradesh,West Kameng,790003,1,0
24-12-2025,Arunachal Pradesh,East Kameng,790102,3,1
24-12-2025,Arunachal Pradesh,Lohit,792102,2,12
24-12-2025,Arunachal Pradesh,Longding,786630,0,1
24-12-2025,Arunachal Pradesh,Longding,792131,0,7
24-12-2025,Arunachal Pradesh,Shi-yomi,791003,0,3
26-12-2025,Arunachal Pradesh,Changlang,792056,1,9
26-12-2025,Arunachal Pradesh,East Siang,791102,1,22
26-12-2025,Arunachal Pradesh,Lohit,792001,1,8
26-12-2025,Arunachal Pradesh,Namsai,792102,0,1
26-12-2025,Arunachal Pradesh,Namsai,792105,1,10
26-12-2025,Arunachal Pradesh,Siang,791001,0,1
26-12-2025,Arunachal Pradesh,Siang,791102,1,3
26-12-2025,Arunachal Pradesh,Tawang,790105,0,2
26-12-2025,Arunachal Pradesh,Tirap,786629,0,3
26-12-2025,Arunachal Pradesh,Tirap,786631,0,1
26-12-2025,Arunachal Pradesh,West Kameng,790001,1,5
26-12-2025,Arunachal Pradesh,West Kameng,790116,0,2
26-12-2025,Arunachal Pradesh,West Siang,791101,0,9
25-12-2025,Arunachal Pradesh,Lower Subansiri,791120,0,2
27-12-2025,Arunachal Pradesh,Kurung Kumey,791118,0,1
27-12-2025,Arunachal Pradesh,Lower Subansiri,791119,0,1
27-12-2025,Arunachal Pradesh,Papum Pare,791111,0,1
19-12-2025,Arunachal Pradesh,Changlang,792120,0,3
19-12-2025,Arunachal Pradesh,East Kameng,790102,1,3
19-12-2025,Arunachal Pradesh,Lower Subansiri,791119,0,1
19-12-2025,Arunachal Pradesh,Papum Pare,791121,0,3
19-12-2025,Arunachal Pradesh,Tawang,790105,0,1
19-12-2025,Arunachal Pradesh,Tawang,790106,0,2
19-12-2025,Arunachal Pradesh,West Kameng,790101,0,2
19-12-2025,Arunachal Pradesh,West Kameng,790116,1,1
18-12-2025,Arunachal Pradesh,Anjaw,792104,2,3
18-12-2025,Arunachal Pradesh,Changlang,792056,0,2
18-12-2025,Arunachal Pradesh,East Siang,791103,0,1
18-12-2025,Arunachal Pradesh,Namsai,792103,0,12
18-12-2025,Arunachal Pradesh,Papum Pare,791110,4,8
18-12-2025,Arunachal Pradesh,Papum Pare,791121,0,1
18-12-2025,Arunachal Pradesh,Siang,791102,0,6
18-12-2025,Arunachal Pradesh,Tirap,786630,0,3
18-12-2025,Arunachal Pradesh,West Kameng,790002,0,3
20-12-2025,Arunachal Pradesh,Changlang,792056,0,1
20-12-2025,Arunachal Pradesh,Changlang,792103,0,11
20-12-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,2
20-12-2025,Arunachal Pradesh,Lower Subansiri,791120,0,3
20-12-2025,Arunachal Pradesh,Papum Pare,791110,0,1
20-12-2025,Arunachal Pradesh,Papum Pare,791111,0,2
20-12-2025,Arunachal Pradesh,Upper Siang,792061,0,3
21-12-2025,Arunachal Pradesh,East Siang,791102,0,1
21-12-2025,Arunachal Pradesh,Papum Pare,791110,0,1
22-12-2025,Arunachal Pradesh,Changlang,792056,0,3
22-12-2025,Arunachal Pradesh,Changlang,792121,0,3
22-12-2025,Arunachal Pradesh,Kra Daadi,791118,1,1
22-12-2025,Arunachal Pradesh,Lohit,792001,0,9
22-12-2025,Arunachal Pradesh,Lohit,792111,0,6
22-12-2025,Arunachal Pradesh,Namsai,792103,2,9
22-12-2025,Arunachal Pradesh,Namsai,792105,0,8
22-12-2025,Arunachal Pradesh,Shi-yomi,791003,0,3
22-12-2025,Arunachal Pradesh,Siang,791102,0,5
22-12-2025,Arunachal Pradesh,Upper Siang,791002,1,2
13-12-2025,Arunachal Pradesh,Changlang,792056,0,1
13-12-2025,Arunachal Pradesh,Changlang,792122,0,3
13-12-2025,Arunachal Pradesh,Namsai,792105,0,2
13-12-2025,Arunachal Pradesh,Papum Pare,791110,1,1
13-12-2025,Arunachal Pradesh,Papum Pare,791111,0,1
13-12-2025,Arunachal Pradesh,Papum Pare,791123,0,4
15-12-2025,Arunachal Pradesh,Anjaw,792104,0,1
15-12-2025,Arunachal Pradesh,Lohit,792103,0,1
15-12-2025,Arunachal Pradesh,Lower Dibang Valley,792110,1,6
15-12-2025,Arunachal Pradesh,Siang,791102,0,1
15-12-2025,Arunachal Pradesh,Tawang,790104,0,3
01-03-2025,Arunachal Pradesh,West Siang,791001,38,387
01-03-2025,Arunachal Pradesh,Changlang,792056,12,201
01-03-2025,Arunachal Pradesh,Upper Subansiri,791122,53,285
01-03-2025,Arunachal Pradesh,Papum Pare,791111,21,200
01-03-2025,Arunachal Pradesh,Papum Pare,791123,16,149
01-03-2025,Arunachal Pradesh,Anjaw,792104,12,105
01-09-2025,Arunachal Pradesh,Kurung Kumey,791118,5,5
01-09-2025,Arunachal Pradesh,Lohit,792102,0,5
01-09-2025,Arunachal Pradesh,Lohit,792103,0,2
01-09-2025,Arunachal Pradesh,Lower Dibang Valley,792110,1,2
01-09-2025,Arunachal Pradesh,Namsai,792103,1,4
01-09-2025,Arunachal Pradesh,Papum Pare,791109,1,1
01-09-2025,Arunachal Pradesh,Papum Pare,791111,0,9
01-09-2025,Arunachal Pradesh,Papum Pare,791123,0,2
01-09-2025,Arunachal Pradesh,Siang,791102,0,3
01-09-2025,Arunachal Pradesh,Upper Siang,791002,0,2
01-09-2025,Arunachal Pradesh,West Kameng,790101,6,5
01-09-2025,Arunachal Pradesh,West Kameng,790114,2,4
02-09-2025,Arunachal Pradesh,Changlang,792056,8,94
02-09-2025,Arunachal Pradesh,Changlang,792121,5,57
02-09-2025,Arunachal Pradesh,Leparada,791101,1,0
02-09-2025,Arunachal Pradesh,Lower Siang,791102,1,0
02-09-2025,Arunachal Pradesh,Namsai,792103,0,19
02-09-2025,Arunachal Pradesh,Pakke Kessang,790103,3,2
02-09-2025,Arunachal Pradesh,Papum Pare,791121,0,1
02-09-2025,Arunachal Pradesh,Tawang,790104,1,4
02-09-2025,Arunachal Pradesh,West Kameng,790101,4,7
02-09-2025,Arunachal Pradesh,West Kameng,790116,1,4
02-09-2025,Arunachal Pradesh,West Siang,791001,7,17
04-09-2025,Arunachal Pradesh,Changlang,792121,0,9
04-09-2025,Arunachal Pradesh,Kamle,791130,13,21
04-09-2025,Arunachal Pradesh,Kra Daadi,791118,3,2
04-09-2025,Arunachal Pradesh,Kurung Kumey,791118,2,5
04-09-2025,Arunachal Pradesh,Leparada,791101,0,1
04-09-2025,Arunachal Pradesh,Longding,792131,5,15
04-09-2025,Arunachal Pradesh,Lower Dibang Valley,792110,3,14
04-09-2025,Arunachal Pradesh,Papum Pare,791113,0,7
04-09-2025,Arunachal Pradesh,Tirap,786629,0,1
04-09-2025,Arunachal Pradesh,Tirap,786630,0,3
04-09-2025,Arunachal Pradesh,Tirap,792130,1,4
04-09-2025,Arunachal Pradesh,Upper Siang,791002,2,9
04-09-2025,Arunachal Pradesh,Upper Subansiri,791122,7,9
04-09-2025,Arunachal Pradesh,West Kameng,790116,0,1
03-09-2025,Arunachal Pradesh,Dibang Valley,792101,0,2
03-09-2025,Arunachal Pradesh,East Siang,791104,1,3
03-09-2025,Arunachal Pradesh,Kamle,791130,8,30
03-09-2025,Arunachal Pradesh,Lohit,792102,0,14
03-09-2025,Arunachal Pradesh,Lower Siang,791101,0,1
03-09-2025,Arunachal Pradesh,Lower Subansiri,791119,0,5
03-09-2025,Arunachal Pradesh,Namsai,792103,4,12
03-09-2025,Arunachal Pradesh,Papum Pare,791109,1,2
03-09-2025,Arunachal Pradesh,Papum Pare,791121,3,1
03-09-2025,Arunachal Pradesh,Papum Pare,791123,1,5
03-09-2025,Arunachal Pradesh,Shi-yomi,791003,1,1
03-09-2025,Arunachal Pradesh,Tirap,786630,0,2
03-09-2025,Arunachal Pradesh,Tirap,786631,0,1
03-09-2025,Arunachal Pradesh,Tirap,792130,0,3
03-09-2025,Arunachal Pradesh,West Kameng,790002,0,1
03-09-2025,Arunachal Pradesh,West Siang,791001,9,19
03-09-2025,Arunachal Pradesh,West Siang,791125,1,3
05-09-2025,Arunachal Pradesh,Changlang,792056,1,15
05-09-2025,Arunachal Pradesh,Changlang,792103,3,39
05-09-2025,Arunachal Pradesh,Changlang,792120,1,10
05-09-2025,Arunachal Pradesh,Changlang,792122,0,4
05-09-2025,Arunachal Pradesh,Lohit,792111,0,1
05-09-2025,Arunachal Pradesh,Longding,786630,1,0
05-09-2025,Arunachal Pradesh,Lower Siang,791125,0,6
05-09-2025,Arunachal Pradesh,Pakke Kessang,790103,0,3
05-09-2025,Arunachal Pradesh,Papum Pare,791113,0,9
05-09-2025,Arunachal Pradesh,Shi-yomi,791003,0,2
05-09-2025,Arunachal Pradesh,Tawang,790104,5,3
05-09-2025,Arunachal Pradesh,Tawang,790106,1,3
05-09-2025,Arunachal Pradesh,Tirap,786631,0,1
06-09-2025,Arunachal Pradesh,Changlang,792056,1,21
06-09-2025,Arunachal Pradesh,Changlang,792103,7,20
06-09-2025,Arunachal Pradesh,East Siang,791104,2,2
06-09-2025,Arunachal Pradesh,Kra Daadi,791118,2,1
06-09-2025,Arunachal Pradesh,Kurung Kumey,791118,3,3
06-09-2025,Arunachal Pradesh,Lohit,792001,1,1
06-09-2025,Arunachal Pradesh,Lohit,792102,0,3
06-09-2025,Arunachal Pradesh,Longding,792131,1,1
06-09-2025,Arunachal Pradesh,Lower Subansiri,791120,2,5
06-09-2025,Arunachal Pradesh,Pakke Kessang,790103,0,1
06-09-2025,Arunachal Pradesh,Papum Pare,791112,2,5
06-09-2025,Arunachal Pradesh,Siang,791001,0,1
06-09-2025,Arunachal Pradesh,West Siang,791101,0,1
08-09-2025,Arunachal Pradesh,East Kameng,790103,0,1
08-09-2025,Arunachal Pradesh,East Siang,791102,10,53
08-09-2025,Arunachal Pradesh,Lohit,792102,2,20
08-09-2025,Arunachal Pradesh,Lohit,792111,0,5
08-09-2025,Arunachal Pradesh,Longding,792130,1,0
08-09-2025,Arunachal Pradesh,Lower Subansiri,791119,0,2
08-09-2025,Arunachal Pradesh,Namsai,792105,1,21
08-09-2025,Arunachal Pradesh,Papum Pare,791110,3,16
08-09-2025,Arunachal Pradesh,Upper Siang,791002,6,13
08-09-2025,Arunachal Pradesh,West Siang,791101,3,30
07-09-2025,Arunachal Pradesh,Kamle,791130,1,2
07-09-2025,Arunachal Pradesh,Papum Pare,791123,3,1
07-09-2025,Arunachal Pradesh,West Kameng,790101,0,1
09-09-2025,Arunachal Pradesh,East Siang,791104,3,14
09-09-2025,Arunachal Pradesh,Kurung Kumey,791118,2,10
09-09-2025,Arunachal Pradesh,Namsai,792102,3,2
09-09-2025,Arunachal Pradesh,Namsai,792103,0,15
09-09-2025,Arunachal Pradesh,Upper Siang,792061,0,24
09-09-2025,Arunachal Pradesh,West Siang,791101,0,11
09-09-2025,Arunachal Pradesh,West Siang,791125,4,5
10-09-2025,Arunachal Pradesh,Changlang,792056,7,65
10-09-2025,Arunachal Pradesh,Changlang,792120,2,9
10-09-2025,Arunachal Pradesh,East Kameng,790103,0,2
10-09-2025,Arunachal Pradesh,East Siang,791104,7,8
10-09-2025,Arunachal Pradesh,Kurung Kumey,791118,6,5
10-09-2025,Arunachal Pradesh,Namsai,792105,1,12
10-09-2025,Arunachal Pradesh,Tirap,786631,0,1
10-09-2025,Arunachal Pradesh,West Kameng,790101,1,1
12-09-2025,Arunachal Pradesh,Changlang,792056,10,38
12-09-2025,Arunachal Pradesh,Changlang,792103,1,21
12-09-2025,Arunachal Pradesh,Changlang,792121,6,14
12-09-2025,Arunachal Pradesh,Changlang,792122,1,6
12-09-2025,Arunachal Pradesh,Dibang Valley,792101,0,4
12-09-2025,Arunachal Pradesh,East Siang,791102,11,35
12-09-2025,Arunachal Pradesh,Longding,792130,0,1
12-09-2025,Arunachal Pradesh,Papum Pare,791112,2,11
12-09-2025,Arunachal Pradesh,Papum Pare,791119,0,1
12-09-2025,Arunachal Pradesh,Papum Pare,791123,2,3
12-09-2025,Arunachal Pradesh,Tirap,786630,0,4
12-09-2025,Arunachal Pradesh,Upper Siang,791002,3,13
12-09-2025,Arunachal Pradesh,Upper Siang,791105,1,0
11-09-2025,Arunachal Pradesh,Changlang,792056,7,37
11-09-2025,Arunachal Pradesh,Dibang Valley,792110,0,1
11-09-2025,Arunachal Pradesh,East Kameng,790102,6,43
11-09-2025,Arunachal Pradesh,East Siang,791102,3,50
11-09-2025,Arunachal Pradesh,Lohit,792103,0,4
11-09-2025,Arunachal Pradesh,Longding,792131,1,10
11-09-2025,Arunachal Pradesh,Papum Pare,791109,2,2
11-09-2025,Arunachal Pradesh,Papum Pare,791113,5,4
11-09-2025,Arunachal Pradesh,Papum Pare,791119,1,1
11-09-2025,Arunachal Pradesh,Tirap,786630,0,3
11-09-2025,Arunachal Pradesh,West Kameng,790102,0,1
13-09-2025,Arunachal Pradesh,Anjaw,792104,0,2
13-09-2025,Arunachal Pradesh,Changlang,792103,2,11
13-09-2025,Arunachal Pradesh,Changlang,792122,0,4
13-09-2025,Arunachal Pradesh,East Kameng,790102,2,8
13-09-2025,Arunachal Pradesh,Longding,792131,1,11
13-09-2025,Arunachal Pradesh,Namsai,792103,1,2
13-09-2025,Arunachal Pradesh,Papum Pare,791109,1,1
13-09-2025,Arunachal Pradesh,West Kameng,790003,0,2
13-09-2025,Arunachal Pradesh,West Siang,792051,0,1
14-09-2025,Arunachal Pradesh,Changlang,792056,0,2
14-09-2025,Arunachal Pradesh,Changlang,792122,0,1
14-09-2025,Arunachal Pradesh,Lohit,792102,0,2
14-09-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,1
14-09-2025,Arunachal Pradesh,Lower Subansiri,791120,0,4
14-09-2025,Arunachal Pradesh,Papum Pare,791111,0,1
14-09-2025,Arunachal Pradesh,Tirap,792130,1,2
15-09-2025,Arunachal Pradesh,Lohit,792001,2,17
15-09-2025,Arunachal Pradesh,Lohit,792102,0,12
15-09-2025,Arunachal Pradesh,Longding,792130,1,1
15-09-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,22
15-09-2025,Arunachal Pradesh,Shi-yomi,791003,1,0
15-09-2025,Arunachal Pradesh,Tirap,786630,0,2
15-09-2025,Arunachal Pradesh,Tirap,792130,1,9
15-09-2025,Arunachal Pradesh,West Kameng,790001,2,3
15-09-2025,Arunachal Pradesh,West Kameng,790002,1,13
15-09-2025,Arunachal Pradesh,Changlang,792120,0,6
15-09-2025,Arunachal Pradesh,East Kameng,790102,8,64
15-09-2025,Arunachal Pradesh,East Kameng,790103,1,0
