date,state,district,pincode,bio_age_5_17,bio_age_17_
20-06-2025,Arunachal Pradesh,Shi-yomi,791003,0,2
20-06-2025,Arunachal Pradesh,Tirap,786630,0,4
04-08-2025,Arunachal Pradesh,Leparada,791101,1,1
07-08-2025,Arunachal Pradesh,Changlang,792055,0,1
07-08-2025,Arunachal Pradesh,Lohit,792111,0,4
03-08-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,2
03-08-2025,Arunachal Pradesh,Papum Pare,791112,0,3
31-07-2025,Arunachal Pradesh,Lohit,792103,0,1
30-07-2025,Arunachal Pradesh,East Siang,791102,0,3
30-07-2025,Arunachal Pradesh,Kamle,791130,0,1
30-07-2025,Arunachal Pradesh,Lohit,792102,0,3
30-07-2025,Arunachal Pradesh,Longding,786630,0,1
30-07-2025,Arunachal Pradesh,Tirap,786629,0,2
29-07-2025,Arunachal Pradesh,Pakke Kessang,790103,1,0
29-07-2025,Arunachal Pradesh,Tirap,786631,0,1
28-07-2025,Arunachal Pradesh,Kamle,791130,1,0
28-07-2025,Arunachal Pradesh,Tirap,792129,0,2
27-07-2025,Arunachal Pradesh,Namsai,792103,1,1
26-07-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,2
26-07-2025,Arunachal Pradesh,Siang,791102,0,1
26-07-2025,Arunachal Pradesh,West Siang,792051,1,1
16-07-2025,Arunachal Pradesh,East Kameng,790103,0,1
16-07-2025,Arunachal Pradesh,Siang,791102,2,8
16-07-2025,Arunachal Pradesh,Tawang,790105,0,6
19-07-2025,Arunachal Pradesh,Lohit,792102,0,3
11-08-2025,Arunachal Pradesh,Lower Siang,791101,1,0
15-07-2025,Arunachal Pradesh,Lohit,792111,0,1
18-07-2025,Arunachal Pradesh,Changlang,792123,0,1
18-07-2025,Arunachal Pradesh,East Kameng,790103,0,1
18-07-2025,Arunachal Pradesh,West Kameng,790003,0,2
17-07-2025,Arunachal Pradesh,Longding,786630,0,1
17-07-2025,Arunachal Pradesh,Pakke Kessang,790103,0,1
20-07-2025,Arunachal Pradesh,East Siang,791102,0,4
20-07-2025,Arunachal Pradesh,Lohit,792102,0,2
20-07-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,1
20-07-2025,Arunachal Pradesh,Siang,791102,1,3
21-07-2025,Arunachal Pradesh,Kamle,791130,4,18
21-07-2025,Arunachal Pradesh,Papum Pare,791109,0,1
21-07-2025,Arunachal Pradesh,West Kameng,790116,0,3
23-07-2025,Arunachal Pradesh,East Siang,791104,0,7
23-07-2025,Arunachal Pradesh,Leparada,791101,0,2
23-07-2025,Arunachal Pradesh,West Siang,791101,0,13
10-07-2025,Arunachal Pradesh,Tirap,792129,0,2
10-07-2025,Arunachal Pradesh,West Kameng,790003,1,3
05-07-2025,Arunachal Pradesh,Changlang,792122,0,5
05-07-2025,Arunachal Pradesh,Kurung Kumey,791118,0,5
05-07-2025,Arunachal Pradesh,Papum Pare,791113,0,3
09-07-2025,Arunachal Pradesh,Changlang,792121,0,3
09-07-2025,Arunachal Pradesh,Papum Pare,791121,0,1
13-07-2025,Arunachal Pradesh,Lohit,792001,0,1
14-07-2025,Arunachal Pradesh,Lohit,792103,0,3
14-07-2025,Arunachal Pradesh,Papum Pare,791119,1,0
08-07-2025,Arunachal Pradesh,Kamle,791130,0,5
08-07-2025,Arunachal Pradesh,Tirap,786629,0,1
07-07-2025,Arunachal Pradesh,Changlang,792123,0,2
07-07-2025,Arunachal Pradesh,Longding,786630,0,1
04-07-2025,Arunachal Pradesh,Changlang,792055,0,2
04-07-2025,Arunachal Pradesh,Lohit,792103,0,1
04-07-2025,Arunachal Pradesh,Longding,786631,0,1
04-07-2025,Arunachal Pradesh,Lower Siang,791125,1,1
04-07-2025,Arunachal Pradesh,West Kameng,790002,0,4
30-06-2025,Arunachal Pradesh,Changlang,792123,0,2
30-06-2025,Arunachal Pradesh,Longding,786630,0,2
30-06-2025,Arunachal Pradesh,Tirap,786630,0,3
30-06-2025,Arunachal Pradesh,West Kameng,790114,1,1
25-06-2025,Arunachal Pradesh,Lower Siang,791125,0,2
25-06-2025,Arunachal Pradesh,Siang,791001,0,6
25-06-2025,Arunachal Pradesh,West Kameng,790114,0,1
06-06-2025,Arunachal Pradesh,Longding,786630,1,1
06-06-2025,Arunachal Pradesh,Lower Siang,791102,0,1
06-06-2025,Arunachal Pradesh,West Kameng,790002,0,1
06-06-2025,Arunachal Pradesh,West Kameng,790102,0,2
16-06-2025,Arunachal Pradesh,Lower Subansiri,791119,0,1
17-06-2025,Arunachal Pradesh,Lower Siang,791101,0,2
17-06-2025,Arunachal Pradesh,Papum Pare,791119,0,1
17-06-2025,Arunachal Pradesh,West Kameng,790003,0,2
17-06-2025,Arunachal Pradesh,West Kameng,790102,0,3
19-06-2025,Arunachal Pradesh,Kamle,791130,1,1
19-06-2025,Arunachal Pradesh,Papum Pare,791119,0,1
19-06-2025,Arunachal Pradesh,Tirap,786630,0,4
19-06-2025,Arunachal Pradesh,Tirap,792129,0,6
11-06-2025,Arunachal Pradesh,Tirap,792129,0,4
11-06-2025,Arunachal Pradesh,West Kameng,790003,0,3
14-06-2025,Arunachal Pradesh,Changlang,792103,0,16
14-06-2025,Arunachal Pradesh,Kurung Kumey,791118,1,1
14-06-2025,Arunachal Pradesh,Siang,791001,0,1
14-06-2025,Arunachal Pradesh,Siang,791102,0,2
14-06-2025,Arunachal Pradesh,West Kameng,790101,0,1
18-06-2025,Arunachal Pradesh,Lohit,792105,0,1
18-06-2025,Arunachal Pradesh,Longding,786631,0,1
18-06-2025,Arunachal Pradesh,Upper Siang,792061,0,1
18-06-2025,Arunachal Pradesh,West Kameng,790101,0,1
10-06-2025,Arunachal Pradesh,East Kameng,790103,0,1
10-06-2025,Arunachal Pradesh,Longding,792130,0,1
10-06-2025,Arunachal Pradesh,Papum Pare,791119,0,2
13-06-2025,Arunachal Pradesh,Dibang Valley,792101,0,1
13-06-2025,Arunachal Pradesh,Lower Subansiri,791119,0,1
05-06-2025,Arunachal Pradesh,Leparada,791101,0,2
08-06-2025,Arunachal Pradesh,Changlang,792103,0,3
08-06-2025,Arunachal Pradesh,West Siang,791001,1,2
08-06-2025,Arunachal Pradesh,West Siang,792051,0,1
07-06-2025,Arunachal Pradesh,Lower Dibang Valley,792110,0,1
07-06-2025,Arunachal Pradesh,West Kameng,790001,0,1
07-06-2025,Arunachal Pradesh,West Kameng,790101,0,1
07-06-2025,Arunachal Pradesh,West Siang,792051,0,2
19-11-2025,Arunachal Pradesh,East Kameng,790103,0,1
25-11-2025,Arunachal Pradesh,Lower Siang,791101,5,0
16-11-2025,Arunachal Pradesh,Changlang,792122,1,1
16-11-2025,Arunachal Pradesh,East Siang,791102,6,1
16-11-2025,Arunachal Pradesh,Kurung Kumey,791118,7,0
16-11-2025,Arunachal Pradesh,Longding,786631,1,0
16-11-2025,Arunachal Pradesh,Shi-yomi,791003,7,28
16-11-2025,Arunachal Pradesh,Tirap,792130,6,1
16-11-2025,Arunachal Pradesh,Upper Siang,791002,2,2
16-11-2025,Arunachal Pradesh,West Siang,791001,4,0
01-12-2025,Arunachal Pradesh,Lohit,792102,2,0
01-12-2025,Arunachal Pradesh,Lower Subansiri,791119,1,0
01-12-2025,Arunachal Pradesh,West Kameng,790102,1,0
06-12-2025,Arunachal Pradesh,Shi-yomi,791003,1,3
