date,state,district,pincode,bio_age_5_17,bio_age_17_
01-03-2025,Delhi,North West Delhi,110081,819,1759
01-03-2025,Delhi,South West Delhi,110021,42,178
01-03-2025,Delhi,North East,110053,71,1748
01-03-2025,Delhi,North West Delhi,110056,117,64
01-03-2025,Delhi,North East,110094,91,2038
01-03-2025,Delhi,North West Delhi,110040,1239,1123
01-03-2025,Delhi,West Delhi,110018,1022,1902
01-03-2025,Delhi,West Delhi,110058,162,346
01-03-2025,Delhi,South West Delhi,110037,688,725
01-03-2025,Delhi,South West Delhi,110057,302,539
01-03-2025,Delhi,South Delhi,110013,183,153
01-03-2025,Delhi,East Delhi,110095,555,729
01-03-2025,Delhi,South East Delhi,110025,19,40
01-03-2025,Delhi,South West Delhi,110030,42,44
01-03-2025,Delhi,South West Delhi,110067,172,148
01-03-2025,Delhi,South Delhi,110017,327,456
01-03-2025,Delhi,South Delhi,110065,363,430
01-03-2025,Delhi,South Delhi,110062,2324,3785
01-03-2025,Delhi,South West Delhi,110061,284,222
01-03-2025,Delhi,North Delhi,110007,487,973
01-04-2025,Delhi,North East,110093,200,2507
01-04-2025,Delhi,North West Delhi,110089,343,597
01-04-2025,Delhi,North West Delhi,110083,1422,3132
01-05-2025,Delhi,Central Delhi,110008,949,1242
01-05-2025,Delhi,South West Delhi,110071,334,381
01-05-2025,Delhi,North West Delhi,110089,281,655
01-05-2025,Delhi,South Delhi,110025,996,1240
01-05-2025,Delhi,North West Delhi,110088,713,1005
01-05-2025,Delhi,South West Delhi,110067,122,124
01-05-2025,Delhi,North East Delhi,110053,3083,3075
01-05-2025,Delhi,South East Delhi,110025,35,47
01-05-2025,Delhi,South West Delhi,110072,112,144
01-05-2025,Delhi,Central Delhi,110005,570,930
01-04-2025,Delhi,South West Delhi,110077,707,577
01-04-2025,Delhi,South Delhi,110076,1413,2361
01-04-2025,Delhi,East Delhi,110053,235,193
01-04-2025,Delhi,West Delhi,110018,1761,2170
01-04-2025,Delhi,North West Delhi,110042,4112,6188
01-03-2025,Delhi,South West Delhi,110071,239,347
01-03-2025,Delhi,North Delhi,110054,355,541
01-03-2025,Delhi,South Delhi,110049,180,207
01-04-2025,Delhi,North West Delhi,110052,1781,2359
01-04-2025,Delhi,West Delhi,110015,1002,1273
01-04-2025,Delhi,South East Delhi,110025,58,61
01-04-2025,Delhi,North West Delhi,110094,13,72
01-04-2025,Delhi,Shahdara,110053,19,62
01-04-2025,Delhi,South Delhi,110013,462,264
01-05-2025,Delhi,North Delhi,110006,1162,1733
01-05-2025,Delhi,South Delhi,110024,119,168
01-05-2025,Delhi,South West Delhi,110077,482,506
01-05-2025,Delhi,South Delhi,110080,275,371
01-05-2025,Delhi,North West Delhi,110034,980,1140
01-04-2025,Delhi,South Delhi,110068,349,360
01-04-2025,Delhi,South West Delhi,110029,103,115
01-05-2025,Delhi,Central Delhi,110060,39,60
01-05-2025,Delhi,West Delhi,110027,814,1396
01-05-2025,Delhi,South West Delhi,110021,33,125
01-05-2025,Delhi,Central Delhi,110012,399,671
01-05-2025,Delhi,South West Delhi,110078,455,476
01-05-2025,Delhi,West Delhi,110041,2521,4274
01-05-2025,Delhi,South West Delhi,110023,126,176
01-05-2025,Delhi,South West Delhi,110064,247,337
01-05-2025,Delhi,South West Delhi,110028,261,323
01-05-2025,Delhi,Central Delhi,110003,327,383
01-05-2025,Delhi,North East Delhi,110093,2554,2051
01-05-2025,Delhi,Shahdara,110093,132,318
01-05-2025,Delhi,South Delhi,110065,529,441
01-05-2025,Delhi,South West Delhi,110061,242,228
01-05-2025,Delhi,South Delhi,110019,857,995
01-06-2025,Delhi,Central Delhi,110060,38,68
26-10-2025,Delhi,Najafgarh,110043,0,3
26-10-2025,Delhi,South Delhi,110003,0,3
26-10-2025,Delhi,South West Delhi,110030,2,0
19-10-2025,Delhi,South Delhi,110003,0,2
19-10-2025,Delhi,South West Delhi,110066,1,1
19-10-2025,Delhi,South West Delhi,110073,3,4
20-10-2025,Delhi,South West Delhi,110072,0,1
16-10-2025,Delhi,South West Delhi,110047,0,1
05-11-2025,Delhi,Central Delhi,110011,0,2
09-11-2025,Delhi,South West Delhi,110016,0,1
10-11-2025,Delhi,East Delhi,110094,0,1
16-11-2025,Delhi,Central Delhi,110001,0,1
16-11-2025,Delhi,Najafgarh,110043,0,5
16-11-2025,Delhi,South West Delhi,110066,12,3
18-11-2025,Delhi,North East Delhi,110090,2,0
25-11-2025,Delhi,North East Delhi,110090,3,0
05-12-2025,Delhi,North West Delhi,110094,0,1
03-01-2026,Delhi,Central Delhi,110060,0,1
03-01-2026,Delhi,East Delhi,110091,7,11
03-01-2026,Delhi,New Delhi,110021,1,0
03-01-2026,Delhi,North East Delhi,110053,33,28
03-01-2026,Delhi,North West Delhi,110034,5,11
03-01-2026,Delhi,North West Delhi,110042,5,26
03-01-2026,Delhi,North West Delhi,110089,5,5
03-01-2026,Delhi,South Delhi,110013,1,1
03-01-2026,Delhi,South Delhi,110024,3,0
03-01-2026,Delhi,South Delhi,110049,1,2
03-01-2026,Delhi,South Delhi,110065,1,4
03-01-2026,Delhi,South Delhi,110068,6,2
03-01-2026,Delhi,South Delhi,110080,1,0
03-01-2026,Delhi,South West Delhi,110023,1,1
03-01-2026,Delhi,South West Delhi,110046,6,1
03-01-2026,Delhi,West Delhi,110087,3,2
27-12-2025,Delhi,Central Delhi,110003,10,7
27-12-2025,Delhi,Central Delhi,110005,22,15
27-12-2025,Delhi,Central Delhi,110012,3,6
27-12-2025,Delhi,Central Delhi,110055,16,25
27-12-2025,Delhi,East Delhi,110093,1,1
27-12-2025,Delhi,East Delhi,110096,70,36
27-12-2025,Delhi,North East Delhi,110032,78,26
27-12-2025,Delhi,North West Delhi,110009,22,25
27-12-2025,Delhi,North West Delhi,110033,56,58
27-12-2025,Delhi,North West Delhi,110085,65,56
27-12-2025,Delhi,North West Delhi,110086,278,321
27-12-2025,Delhi,South Delhi,110003,0,1
27-12-2025,Delhi,South Delhi,110047,14,11
27-12-2025,Delhi,South Delhi,110062,112,107
27-12-2025,Delhi,South Delhi,110065,27,15
27-12-2025,Delhi,South West Delhi,110021,0,7
27-12-2025,Delhi,South West Delhi,110030,3,2
27-12-2025,Delhi,South West Delhi,110038,3,3
27-12-2025,Delhi,South West Delhi,110046,29,24
27-12-2025,Delhi,South West Delhi,110070,22,13
27-12-2025,Delhi,South West Delhi,110077,29,16
27-12-2025,Delhi,West Delhi,110015,20,12
28-12-2025,Delhi,Central Delhi,110008,12,7
28-12-2025,Delhi,East Delhi,110032,1,11
28-12-2025,Delhi,East Delhi,110092,50,33
28-12-2025,Delhi,North Delhi,110006,144,222
28-12-2025,Delhi,North Delhi,110054,11,2
28-12-2025,Delhi,North East Delhi,110094,80,76
28-12-2025,Delhi,North West Delhi,110034,8,7
28-12-2025,Delhi,North West Delhi,110040,11,11
28-12-2025,Delhi,Shahdara,110032,0,8
28-12-2025,Delhi,South Delhi,110020,11,7
28-12-2025,Delhi,South Delhi,110030,5,13
28-12-2025,Delhi,South West Delhi,110010,5,6
28-12-2025,Delhi,South West Delhi,110022,3,1
28-12-2025,Delhi,South West Delhi,110046,25,10
28-12-2025,Delhi,South West Delhi,110078,11,11
28-12-2025,Delhi,West Delhi,110026,3,4
28-12-2025,Delhi,West Delhi,110087,7,6
02-01-2026,Delhi,East Delhi,110091,45,53
02-01-2026,Delhi,East Delhi,110095,96,95
02-01-2026,Delhi,North Delhi,110007,31,28
02-01-2026,Delhi,North Delhi,110084,63,78
02-01-2026,Delhi,North East Delhi,110094,166,172
02-01-2026,Delhi,North West Delhi,110036,18,23
02-01-2026,Delhi,North West Delhi,110039,37,53
02-01-2026,Delhi,North West Delhi,110040,32,36
02-01-2026,Delhi,North West Delhi,110085,55,57
02-01-2026,Delhi,North West Delhi,110088,19,27
02-01-2026,Delhi,Shahdara,110093,2,5
02-01-2026,Delhi,Shahdara,110095,4,5
02-01-2026,Delhi,South Delhi,110016,14,4
02-01-2026,Delhi,South Delhi,110020,18,16
02-01-2026,Delhi,South Delhi,110049,23,5
02-01-2026,Delhi,South Delhi,110065,24,17
02-01-2026,Delhi,South West Delhi,110021,1,3
02-01-2026,Delhi,South West Delhi,110022,9,15
02-01-2026,Delhi,South West Delhi,110046,20,26
02-01-2026,Delhi,South West Delhi,110061,4,3
02-01-2026,Delhi,South West Delhi,110070,21,11
02-01-2026,Delhi,West Delhi,110059,121,118
02-01-2026,Delhi,West Delhi,110087,11,13
25-12-2025,Delhi,Shahdara,110090,0,1
01-01-2026,Delhi,Central Delhi,110060,5,3
01-01-2026,Delhi,East Delhi,110091,67,86
01-01-2026,Delhi,East Delhi,110095,189,155
01-01-2026,Delhi,New Delhi,110023,0,1
01-01-2026,Delhi,North East,110093,11,85
01-01-2026,Delhi,North West Delhi,110009,23,32
01-01-2026,Delhi,Shahdara,110053,0,2
01-01-2026,Delhi,South Delhi,110030,44,53
01-01-2026,Delhi,South Delhi,110049,25,8
01-01-2026,Delhi,South Delhi,110076,22,24
01-01-2026,Delhi,South East Delhi,110025,0,1
01-01-2026,Delhi,South West Delhi,110038,10,7
01-01-2026,Delhi,South West Delhi,110057,14,9
01-01-2026,Delhi,South West Delhi,110064,15,8
01-01-2026,Delhi,South West Delhi,110066,3,3
01-01-2026,Delhi,South West Delhi,110077,25,24
01-01-2026,Delhi,West Delhi,110043,27,25
01-01-2026,Delhi,West Delhi,110058,23,17
01-01-2026,Delhi,West Delhi,110063,37,25
29-12-2025,Delhi,Central Delhi,110011,3,3
29-12-2025,Delhi,Central Delhi,110060,3,4
29-12-2025,Delhi,East Delhi,110095,93,70
29-12-2025,Delhi,East Delhi,110096,36,22
29-12-2025,Delhi,North Delhi,110007,23,22
29-12-2025,Delhi,North West Delhi,110036,19,50
29-12-2025,Delhi,North West Delhi,110081,18,37
29-12-2025,Delhi,North West Delhi,110085,44,42
29-12-2025,Delhi,South Delhi,110030,19,31
29-12-2025,Delhi,South Delhi,110049,11,12
29-12-2025,Delhi,South Delhi,110074,24,24
29-12-2025,Delhi,South Delhi,110080,8,4
29-12-2025,Delhi,South West Delhi,110045,28,27
29-12-2025,Delhi,South West Delhi,110046,15,23
29-12-2025,Delhi,South West Delhi,110066,0,1
29-12-2025,Delhi,West Delhi,110043,30,9
24-12-2025,Delhi,West Delhi,110064,0,1
25-12-2025,Delhi,Central Delhi,110055,1,9
25-12-2025,Delhi,East Delhi,110031,1,27
25-12-2025,Delhi,New Delhi,110023,0,1
25-12-2025,Delhi,North Delhi,110054,3,11
25-12-2025,Delhi,Shahdara,110053,0,3
25-12-2025,Delhi,South Delhi,110065,1,16
25-12-2025,Delhi,South Delhi,110074,1,24
25-12-2025,Delhi,South West Delhi,110038,0,3
25-12-2025,Delhi,South West Delhi,110073,0,4
25-12-2025,Delhi,West Delhi,110087,2,10
27-11-2025,Delhi,Central Delhi,110060,1,3
27-11-2025,Delhi,South West Delhi,110047,0,1
28-11-2025,Delhi,South West Delhi,110047,0,1
30-11-2025,Delhi,New Delhi,110023,0,1
30-11-2025,Delhi,North Delhi,110054,0,5
30-11-2025,Delhi,North West Delhi,110052,2,14
30-11-2025,Delhi,North West Delhi,110082,1,1
30-11-2025,Delhi,Shahdara,110032,3,15
30-11-2025,Delhi,Shahdara,110095,0,15
30-11-2025,Delhi,South Delhi,110047,1,10
30-11-2025,Delhi,South Delhi,110065,0,10
30-11-2025,Delhi,South Delhi,110068,0,8
30-11-2025,Delhi,South West Delhi,110010,0,6
30-11-2025,Delhi,South West Delhi,110023,1,5
30-11-2025,Delhi,South West Delhi,110057,0,6
30-11-2025,Delhi,West Delhi,110015,1,9
30-11-2025,Delhi,West Delhi,110026,0,1
29-11-2025,Delhi,East Delhi,110094,0,1
29-11-2025,Delhi,West Delhi,110064,0,1
23-11-2025,Delhi,Central Delhi,110011,0,1
23-11-2025,Delhi,South Delhi,110016,1,2
23-11-2025,Delhi,South Delhi,110024,0,4
23-11-2025,Delhi,South Delhi,110049,0,6
23-11-2025,Delhi,South East Delhi,110025,0,10
23-11-2025,Delhi,South West Delhi,110047,0,2
23-11-2025,Delhi,South West Delhi,110061,0,5
24-11-2025,Delhi,Najafgarh,110043,0,3
24-11-2025,Delhi,South West Delhi,110047,0,1
26-11-2025,Delhi,Central Delhi,110011,0,1
26-11-2025,Delhi,North West Delhi,110094,0,1
17-11-2025,Delhi,New Delhi,110023,2,0
19-11-2025,Delhi,New Delhi,110023,0,1
19-11-2025,Delhi,South West Delhi,110030,1,2
19-11-2025,Delhi,South West Delhi,110047,0,1
21-12-2025,Delhi,North Delhi,110054,1,5
21-12-2025,Delhi,Shahdara,110053,0,1
16-12-2025,Delhi,Shahdara,110090,0,1
19-12-2025,Delhi,New Delhi,110011,0,1
13-12-2025,Delhi,New Delhi,110023,0,1
12-12-2025,Delhi,South West Delhi,110047,0,3
14-12-2025,Delhi,North Delhi,110054,0,3
14-12-2025,Delhi,North East,110053,0,12
14-12-2025,Delhi,North East Delhi,110032,0,9
14-12-2025,Delhi,South Delhi,110047,0,8
14-12-2025,Delhi,South East Delhi,110025,0,8
14-12-2025,Delhi,South West Delhi,110021,1,2
14-12-2025,Delhi,West Delhi,110087,2,8
07-12-2025,Delhi,East Delhi,110053,1,2
07-12-2025,Delhi,New Delhi,110023,0,1
07-12-2025,Delhi,North East Delhi,110090,1,0
07-12-2025,Delhi,North West Delhi,110035,4,15
07-12-2025,Delhi,North West Delhi,110036,1,14
07-12-2025,Delhi,North West Delhi,110040,4,30
07-12-2025,Delhi,Shahdara,110053,0,3
07-12-2025,Delhi,South Delhi,110030,1,13
07-12-2025,Delhi,South Delhi,110047,1,7
07-12-2025,Delhi,South Delhi,110065,0,10
07-12-2025,Delhi,South Delhi,110074,1,23
07-12-2025,Delhi,South West Delhi,110023,0,5
07-12-2025,Delhi,South West Delhi,110073,0,2
07-12-2025,Delhi,West Delhi,110026,1,3
09-12-2025,Delhi,New Delhi,110023,0,6
09-12-2025,Delhi,Shahdara,110090,0,1
09-12-2025,Delhi,South West Delhi,110038,0,6
10-12-2025,Delhi,West Delhi,110064,0,2
06-12-2025,Delhi,Central Delhi,110011,0,1
06-12-2025,Delhi,North East Delhi,110090,0,2
06-12-2025,Delhi,South West Delhi,110047,0,3
11-12-2025,Delhi,South West Delhi,110016,0,2
13-11-2025,Delhi,South West Delhi,110047,0,1
13-11-2025,Delhi,West Delhi,110064,0,1
16-11-2025,Delhi,Shahdara,110093,1,5
16-11-2025,Delhi,West Delhi,110064,0,2
03-11-2025,Delhi,New Delhi,110023,0,1
02-11-2025,Delhi,Shahdara,110095,2,16
02-11-2025,Delhi,South Delhi,110030,1,7
02-11-2025,Delhi,South East Delhi,110025,1,6
02-11-2025,Delhi,South West Delhi,110016,0,1
02-11-2025,Delhi,South West Delhi,110070,4,19
04-11-2025,Delhi,Shahdara,110090,0,1
05-11-2025,Delhi,New Delhi,110021,1,5
05-11-2025,Delhi,North West Delhi,110094,0,1
05-11-2025,Delhi,South Delhi,110013,0,8
05-11-2025,Delhi,South Delhi,110048,0,8
05-11-2025,Delhi,South West Delhi,110038,0,2
06-11-2025,Delhi,East Delhi,110093,0,1
07-11-2025,Delhi,Shahdara,110053,0,9
09-11-2025,Delhi,New Delhi,110023,0,1
09-11-2025,Delhi,North West Delhi,110036,0,6
09-11-2025,Delhi,Shahdara,110090,0,2
09-11-2025,Delhi,South Delhi,110068,0,10
09-11-2025,Delhi,South East Delhi,110025,0,2
09-11-2025,Delhi,South West Delhi,110070,1,5
08-11-2025,Delhi,South West Delhi,110047,0,1
10-11-2025,Delhi,Shahdara,110053,1,5
12-11-2025,Delhi,New Delhi,110011,0,1
12-11-2025,Delhi,North West Delhi,110094,0,1
29-10-2025,Delhi,Shahdara,110090,1,1
30-10-2025,Delhi,Central Delhi,110004,0,1
03-10-2025,Delhi,North East Delhi,110090,0,1
06-10-2025,Delhi,Shahdara,110090,0,4
05-10-2025,Delhi,New Delhi,110021,0,2
05-10-2025,Delhi,South Delhi,110016,0,6
05-10-2025,Delhi,South Delhi,110047,0,11
05-10-2025,Delhi,South Delhi,110049,1,12
05-10-2025,Delhi,South East Delhi,110025,0,7
05-10-2025,Delhi,West Delhi,110064,0,1
07-10-2025,Delhi,Shahdara,110053,0,14
23-09-2025,Delhi,New Delhi,110023,0,2
21-09-2025,Delhi,Central Delhi,110060,0,3
21-09-2025,Delhi,Najafgarh,110043,0,1
21-09-2025,Delhi,Shahdara,110093,0,5
21-09-2025,Delhi,South Delhi,110016,1,1
21-09-2025,Delhi,South West Delhi,110029,0,6
21-09-2025,Delhi,South West Delhi,110030,0,2
27-09-2025,Delhi,New Delhi,110023,0,1
27-09-2025,Delhi,Shahdara,110053,2,7
27-09-2025,Delhi,South East Delhi,110025,0,13
27-09-2025,Delhi,West Delhi,110064,0,1
14-09-2025,Delhi,West Delhi,110026,0,5
24-09-2025,Delhi,East Delhi,110093,0,1
24-09-2025,Delhi,West Delhi,110064,0,1
20-09-2025,Delhi,South West Delhi,110047,1,0
22-09-2025,Delhi,Central Delhi,110004,1,0
13-10-2025,Delhi,South West Delhi,110047,0,1
12-10-2025,Delhi,Central Delhi,110011,0,1
12-10-2025,Delhi,South Delhi,110065,1,15
12-10-2025,Delhi,South West Delhi,110022,0,3
23-10-2025,Delhi,West Delhi,110064,0,4
19-10-2025,Delhi,New Delhi,110021,0,2
19-10-2025,Delhi,North West Delhi,110036,1,10
19-10-2025,Delhi,North West Delhi,110082,0,4
19-10-2025,Delhi,South Delhi,110074,1,5
19-10-2025,Delhi,South West Delhi,110023,0,1
19-10-2025,Delhi,South West Delhi,110064,0,1
19-10-2025,Delhi,South West Delhi,110072,0,1
20-10-2025,Delhi,Central Delhi,110002,0,3
20-10-2025,Delhi,East Delhi,110095,1,4
20-10-2025,Delhi,North West Delhi,110082,0,7
20-10-2025,Delhi,North West Delhi,110086,0,12
20-10-2025,Delhi,Shahdara,110053,0,2
20-10-2025,Delhi,Shahdara,110095,0,3
20-10-2025,Delhi,South Delhi,110013,1,6
20-10-2025,Delhi,South Delhi,110019,0,7
20-10-2025,Delhi,South Delhi,110024,0,2
20-10-2025,Delhi,South Delhi,110068,1,2
20-10-2025,Delhi,South East Delhi,110025,1,3
20-10-2025,Delhi,South West Delhi,110037,0,4
20-10-2025,Delhi,South West Delhi,110077,0,1
20-10-2025,Delhi,West Delhi,110043,0,1
20-10-2025,Delhi,West Delhi,110063,0,1
21-10-2025,Delhi,North West Delhi,110056,0,1
26-10-2025,Delhi,Central Delhi,110003,0,2
26-10-2025,Delhi,Shahdara,110093,1,7
22-10-2025,Delhi,South West Delhi,110030,0,1
22-10-2025,Delhi,South West Delhi,110047,0,1
22-10-2025,Delhi,West Delhi,110064,0,1
18-10-2025,Delhi,North West Delhi,110094,0,1
18-10-2025,Delhi,Shahdara,110053,0,8
18-10-2025,Delhi,South West Delhi,110047,0,3
16-10-2025,Delhi,Central Delhi,110004,0,1
14-10-2025,Delhi,South West Delhi,110030,0,4
01-10-2025,Delhi,Shahdara,110053,1,9
02-10-2025,Delhi,Central Delhi,110008,1,14
02-10-2025,Delhi,East Delhi,110095,0,4
02-10-2025,Delhi,North Delhi,110054,0,1
02-10-2025,Delhi,North Delhi,110084,3,31
02-10-2025,Delhi,North West Delhi,110009,1,3
02-10-2025,Delhi,North West Delhi,110039,2,3
02-10-2025,Delhi,North West Delhi,110052,0,8
02-10-2025,Delhi,North West Delhi,110085,3,31
02-10-2025,Delhi,South Delhi,110016,0,3
02-10-2025,Delhi,South Delhi,110020,0,8
02-10-2025,Delhi,South Delhi,110048,0,4
02-10-2025,Delhi,South Delhi,110076,1,8
02-10-2025,Delhi,South West Delhi,110023,0,6
02-10-2025,Delhi,South West Delhi,110030,0,2
02-10-2025,Delhi,South West Delhi,110037,1,13
02-10-2025,Delhi,West Delhi,110027,1,6
02-10-2025,Delhi,West Delhi,110087,0,13
28-09-2025,Delhi,East Delhi,110053,0,4
28-09-2025,Delhi,North West Delhi,110040,3,22
28-09-2025,Delhi,South West Delhi,110075,2,16
24-08-2025,Delhi,Central Delhi,110002,3,9
24-08-2025,Delhi,Central Delhi,110004,0,1
24-08-2025,Delhi,North West Delhi,110056,0,1
24-08-2025,Delhi,North West Delhi,110094,0,1
24-08-2025,Delhi,South Delhi,110047,0,7
24-08-2025,Delhi,South East Delhi,110025,1,1
24-08-2025,Delhi,South West Delhi,110029,0,3
24-08-2025,Delhi,South West Delhi,110073,0,1
25-08-2025,Delhi,North East Delhi,110090,0,1
26-08-2025,Delhi,Central Delhi,110004,0,3
27-08-2025,Delhi,New Delhi,110023,0,2
22-08-2025,Delhi,New Delhi,110011,0,1
22-08-2025,Delhi,New Delhi,110023,0,1
21-08-2025,Delhi,Central Delhi,110011,0,3
28-08-2025,Delhi,North West Delhi,110056,0,2
28-08-2025,Delhi,South West Delhi,110047,0,1
19-08-2025,Delhi,Central Delhi,110004,0,1
19-08-2025,Delhi,North East Delhi,110090,0,1
19-08-2025,Delhi,North West Delhi,110094,0,2
23-08-2025,Delhi,South West Delhi,110047,0,1
09-09-2025,Delhi,New Delhi,110011,1,1
07-09-2025,Delhi,Najafgarh,110043,0,2
07-09-2025,Delhi,Shahdara,110053,0,4
07-09-2025,Delhi,South East Delhi,110025,0,5
07-09-2025,Delhi,South West Delhi,110047,0,2
07-09-2025,Delhi,South West Delhi,110072,1,3
07-09-2025,Delhi,West Delhi,110058,6,10
07-09-2025,Delhi,West Delhi,110064,0,2
06-09-2025,Delhi,Central Delhi,110004,0,2
06-09-2025,Delhi,South East Delhi,110025,1,11
31-08-2025,Delhi,Central Delhi,110055,1,8
31-08-2025,Delhi,East Delhi,110093,0,1
31-08-2025,Delhi,South West Delhi,110022,0,3
31-08-2025,Delhi,South West Delhi,110071,1,7
15-08-2025,Delhi,Central Delhi,110002,0,4
15-08-2025,Delhi,North East,110093,0,6
15-08-2025,Delhi,North East Delhi,110093,3,5
15-08-2025,Delhi,North West Delhi,110036,0,3
15-08-2025,Delhi,Shahdara,110093,0,1
15-08-2025,Delhi,South Delhi,110049,0,1
15-08-2025,Delhi,South Delhi,110065,1,2
15-08-2025,Delhi,South Delhi,110080,0,1
15-08-2025,Delhi,South West Delhi,110064,0,5
15-08-2025,Delhi,South West Delhi,110077,0,14
14-08-2025,Delhi,Central Delhi,110004,0,1
14-08-2025,Delhi,New Delhi,110021,0,3
14-08-2025,Delhi,North West Delhi,110094,0,2
16-08-2025,Delhi,Central Delhi,110001,0,2
16-08-2025,Delhi,Shahdara,110093,0,7
16-08-2025,Delhi,South West Delhi,110021,0,10
16-08-2025,Delhi,South West Delhi,110066,0,3
17-08-2025,Delhi,North West Delhi,110082,4,4
17-08-2025,Delhi,South West Delhi,110030,1,2
17-08-2025,Delhi,South West Delhi,110073,0,1
11-09-2025,Delhi,New Delhi,110023,0,3
10-09-2025,Delhi,New Delhi,110011,1,0
05-09-2025,Delhi,Central Delhi,110003,2,12
05-09-2025,Delhi,Central Delhi,110060,0,3
05-09-2025,Delhi,South Delhi,110003,0,1
05-09-2025,Delhi,South West Delhi,110057,0,5
05-09-2025,Delhi,South West Delhi,110067,0,9
05-09-2025,Delhi,South West Delhi,110073,0,1
03-09-2025,Delhi,South East Delhi,110025,1,8
04-09-2025,Delhi,South West Delhi,110047,0,1
01-09-2025,Delhi,South West Delhi,110047,0,3
10-08-2025,Delhi,New Delhi,110001,0,2
10-08-2025,Delhi,South Delhi,110003,0,5
10-08-2025,Delhi,South Delhi,110030,0,9
10-08-2025,Delhi,South Delhi,110074,1,7
10-08-2025,Delhi,South West Delhi,110029,0,2
09-08-2025,Delhi,Central Delhi,110001,0,1
09-08-2025,Delhi,North East Delhi,110090,0,1
09-08-2025,Delhi,North West Delhi,110034,0,6
09-08-2025,Delhi,South Delhi,110047,0,3
09-08-2025,Delhi,South Delhi,110080,0,1
09-08-2025,Delhi,South West Delhi,110021,0,3
09-08-2025,Delhi,South West Delhi,110061,0,1
12-08-2025,Delhi,New Delhi,110023,0,2
04-08-2025,Delhi,West Delhi,110064,0,2
07-08-2025,Delhi,East Delhi,110094,1,0
07-08-2025,Delhi,Shahdara,110090,0,1
07-08-2025,Delhi,West Delhi,110064,1,3
08-08-2025,Delhi,New Delhi,110011,0,2
05-10-2025,Delhi,Central Delhi,110003,2,0
05-10-2025,Delhi,Central Delhi,110008,6,9
05-10-2025,Delhi,Central Delhi,110060,0,1
05-10-2025,Delhi,East Delhi,110053,1,0
05-10-2025,Delhi,North Delhi,110007,6,14
05-10-2025,Delhi,North East,110094,0,16
05-10-2025,Delhi,North East Delhi,110032,16,14
05-10-2025,Delhi,North East Delhi,110053,12,11
05-10-2025,Delhi,North West Delhi,110035,11,13
05-10-2025,Delhi,Shahdara,110032,1,4
05-10-2025,Delhi,South Delhi,110062,21,16
05-10-2025,Delhi,South Delhi,110068,1,0
05-10-2025,Delhi,South Delhi,110076,13,11
05-10-2025,Delhi,South Delhi,110080,0,3
05-10-2025,Delhi,South West Delhi,110045,1,12
05-10-2025,Delhi,South West Delhi,110075,2,4
05-10-2025,Delhi,West Delhi,110015,3,10
05-10-2025,Delhi,West Delhi,110059,8,21
07-10-2025,Delhi,Central Delhi,110012,5,5
07-10-2025,Delhi,East Delhi,110091,23,30
07-10-2025,Delhi,New Delhi,110001,2,2
07-10-2025,Delhi,North Delhi,110007,18,25
07-10-2025,Delhi,North East,110094,1,31
07-10-2025,Delhi,North East Delhi,110053,37,41
07-10-2025,Delhi,North West Delhi,110033,18,24
07-10-2025,Delhi,North West Delhi,110034,15,38
07-10-2025,Delhi,North West Delhi,110085,23,59
07-10-2025,Delhi,Shahdara,110032,0,2
07-10-2025,Delhi,Shahdara,110093,0,1
07-10-2025,Delhi,South Delhi,110003,0,1
07-10-2025,Delhi,South Delhi,110016,3,2
07-10-2025,Delhi,South Delhi,110030,13,19
07-10-2025,Delhi,South Delhi,110047,10,14
07-10-2025,Delhi,South Delhi,110048,7,4
07-10-2025,Delhi,South East Delhi,110025,3,1
07-10-2025,Delhi,South West Delhi,110010,2,6
07-10-2025,Delhi,South West Delhi,110023,3,8
07-10-2025,Delhi,South West Delhi,110037,19,17
07-10-2025,Delhi,South West Delhi,110045,18,28
07-10-2025,Delhi,South West Delhi,110064,3,10
07-10-2025,Delhi,South West Delhi,110067,2,5
07-10-2025,Delhi,South West Delhi,110075,8,6
07-10-2025,Delhi,South West Delhi,110077,19,10
07-10-2025,Delhi,West Delhi,110026,8,2
07-10-2025,Delhi,West Delhi,110027,10,4
07-10-2025,Delhi,West Delhi,110041,14,20
07-10-2025,Delhi,West Delhi,110058,7,3
07-10-2025,Delhi,West Delhi,110059,60,66
07-10-2025,Delhi,West Delhi,110063,8,17
07-10-2025,Delhi,West Delhi,110087,3,6
06-10-2025,Delhi,Central Delhi,110005,12,25
06-10-2025,Delhi,Central Delhi,110012,5,12
06-10-2025,Delhi,East Delhi,110092,21,67
06-10-2025,Delhi,East Delhi,110095,25,39
06-10-2025,Delhi,New Delhi,110021,3,4
06-10-2025,Delhi,North Delhi,110054,9,10
06-10-2025,Delhi,North East Delhi,110093,61,55
06-10-2025,Delhi,North West Delhi,110033,37,59
06-10-2025,Delhi,North West Delhi,110035,9,18
06-10-2025,Delhi,North West Delhi,110056,1,3
06-10-2025,Delhi,North West Delhi,110088,9,23
06-10-2025,Delhi,Shahdara,110053,0,2
06-10-2025,Delhi,South Delhi,110003,0,2
06-10-2025,Delhi,South Delhi,110013,3,10
06-10-2025,Delhi,South Delhi,110019,20,29
06-10-2025,Delhi,South Delhi,110024,3,8
06-10-2025,Delhi,South Delhi,110047,14,21
06-10-2025,Delhi,South Delhi,110068,7,8
06-10-2025,Delhi,South West Delhi,110022,7,19
