date,state,district,pincode,bio_age_5_17,bio_age_17_
22-08-2025,West  Bengal,Hooghly,712149,0,1
01-09-2025,West  Bengal,Hooghly,712134,0,1
17-07-2025,West  Bengal,Hooghly,712149,0,1
16-10-2025,West  Bengal,Hooghly,712135,0,1
11-11-2025,West  Bengal,Hooghly,712222,1,0
14-10-2025,West  Bengal,Hooghly,712222,0,1
13-10-2025,West  Bengal,Hooghly,712135,0,1
22-08-2025,West  Bengal,Hooghly,712221,0,1
27-08-2025,West  Bengal,Hooghly,712149,0,1
10-07-2025,West  Bengal,Hooghly,712149,0,1
17-06-2025,West  Bengal,Hooghly,712134,0,1
10-06-2025,West  Bengal,Hooghly,712221,0,1
23-05-2025,West  Bengal,Hooghly,712222,0,1
30-05-2025,West  Bengal,Hooghly,712221,0,1
27-06-2025,West  Bengal,Hooghly,712134,2,1
25-06-2025,West  Bengal,Hooghly,712221,1,0
29-07-2025,West  Bengal,Hooghly,712149,0,1
22-07-2025,West  Bengal,Hooghly,712149,0,1
22-07-2025,West  Bengal,Hooghly,712222,0,2
24-07-2025,West  Bengal,Hooghly,712134,0,1
14-08-2025,West  Bengal,Hooghly,712134,0,1
18-07-2025,West  Bengal,Hooghly,712222,0,1
17-11-2025,West  Bengal,Hooghly,712134,0,1
23-12-2025,West  Bengal,Hooghly,712149,0,1
28-11-2025,West  Bengal,Hooghly,712124,0,1
11-12-2025,West  Bengal,Hooghly,712134,0,1
15-11-2025,West  Bengal,Hooghly,712222,0,1
19-09-2025,West  Bengal,Hooghly,712134,0,1
16-09-2025,West  Bengal,Hooghly,712222,0,2
03-09-2025,West  Bengal,Hooghly,712124,0,1
02-06-2025,West  Bengal,Hooghly,712134,1,0
29-05-2025,West  Bengal,Hooghly,712221,0,1
06-06-2025,West  Bengal,Hooghly,712222,0,1
26-05-2025,West  Bengal,Hooghly,712124,0,1
18-07-2025,West  Bengal,Hooghly,712149,0,1
28-07-2025,West  Bengal,Hooghly,712222,0,1
06-08-2025,West  Bengal,Hooghly,712222,0,1
19-08-2025,West  Bengal,Hooghly,712134,0,1
07-08-2025,West  Bengal,Hooghly,712135,0,1
10-10-2025,West  Bengal,Hooghly,712222,0,2
14-10-2025,West  Bengal,Hooghly,712149,0,1
31-07-2025,West  Bengal,Hooghly,712221,1,0
10-07-2025,West  Bengal,Hooghly,712222,0,1
14-07-2025,West  Bengal,Hooghly,712149,1,0
10-11-2025,West  Bengal,Hooghly,712222,1,0
20-11-2025,West  Bengal,Hooghly,712149,0,1
14-11-2025,West  Bengal,Hooghly,712134,0,1
09-12-2025,West  Bengal,Hooghly,712134,0,1
20-12-2025,West  Bengal,Hooghly,712134,1,0
21-12-2025,West  Bengal,Hooghly,712135,1,0
22-12-2025,West  Bengal,Hooghly,712149,0,1
18-10-2025,West  Bengal,Hooghly,712149,0,1
18-10-2025,West  Bengal,Hooghly,712222,0,1
16-11-2025,West  Bengal,Hooghly,712149,1,0
26-12-2025,West  Bengal,Hooghly,712134,0,1
01-01-2026,West  Bengal,Hooghly,712135,1,0
22-12-2025,West  Bengal,Hooghly,712135,0,1
18-12-2025,West  Bengal,Hooghly,712135,1,0
18-12-2025,West  Bengal,Hooghly,712149,0,1
19-12-2025,West  Bengal,Hooghly,712149,0,1
12-12-2025,West  Bengal,Hooghly,712149,0,1
12-12-2025,West  Bengal,Hooghly,712221,0,1
14-11-2025,West  Bengal,Hooghly,712222,1,1
08-12-2025,West  Bengal,Hooghly,712222,0,1
07-11-2025,West  Bengal,Hooghly,712135,0,2
02-11-2025,West  Bengal,Hooghly,712135,0,1
01-11-2025,West  Bengal,Hooghly,712135,0,1
26-09-2025,West  Bengal,Hooghly,712149,0,2
18-09-2025,West  Bengal,Hooghly,712135,0,1
13-09-2025,West  Bengal,Hooghly,712222,0,2
29-10-2025,West  Bengal,Hooghly,712149,0,1
22-10-2025,West  Bengal,Hooghly,712222,0,1
10-09-2025,West  Bengal,Hooghly,712222,0,1
16-09-2025,West  Bengal,Hooghly,712134,0,1
11-09-2025,West  Bengal,Hooghly,712222,0,1
03-09-2025,West  Bengal,Hooghly,712222,0,1
04-09-2025,West  Bengal,Hooghly,712149,0,1
05-09-2025,West  Bengal,Hooghly,712149,0,1
01-09-2025,West  Bengal,Hooghly,712222,0,1
20-06-2025,West  Bengal,Hooghly,712124,0,1
02-06-2025,West  Bengal,Hooghly,712222,0,1
03-06-2025,West  Bengal,Hooghly,712124,1,0
15-06-2025,West  Bengal,Hooghly,712222,0,1
30-08-2025,West  Bengal,Hooghly,712134,0,1
02-08-2025,West  Bengal,Hooghly,712149,0,1
16-07-2025,West  Bengal,Hooghly,712222,0,1
05-07-2025,West  Bengal,Hooghly,712222,0,1
12-08-2025,West  Bengal,Hooghly,712149,1,0
30-06-2025,West  Bengal,Hooghly,712222,0,1
30-07-2025,West  Bengal,Hooghly,712222,1,0
24-07-2025,West  Bengal,Hooghly,712149,1,0
07-08-2025,West  Bengal,Hooghly,712222,0,1
17-07-2025,West  Bengal,Hooghly,712221,0,1
07-07-2025,West  Bengal,Hooghly,712221,0,1
15-10-2025,West  Bengal,Hooghly,712135,0,1
15-10-2025,West  Bengal,Hooghly,712149,0,1
24-09-2025,West  Bengal,Hooghly,712222,0,1
22-09-2025,West  Bengal,Hooghly,712135,0,1
14-10-2025,West  Bengal,Hooghly,712135,0,1
20-09-2025,West  Bengal,Hooghly,712222,0,1
19-09-2025,West  Bengal,Hooghly,712222,0,1
27-09-2025,West  Bengal,Hooghly,712222,0,2
17-12-2025,West  Bengal,Hooghly,712222,1,0
24-10-2025,West  Bengal,Hooghly,712135,1,0
14-11-2025,West  Bengal,Hooghly,712149,2,0
27-11-2025,West  Bengal,Hooghly,712222,0,1
