date,state,district,pincode,bio_age_5_17,bio_age_17_
02-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,6
30-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,9
04-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,2
06-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,57,93
10-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,15
15-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,4,6
23-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,2
25-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,5,14
26-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,13,72
26-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,7,14
27-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,4
28-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,2
12-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,5,3
12-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,59,100
10-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,2
11-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,87,131
25-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,57,122
19-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,3
28-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,9
17-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,1
07-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,22
07-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,9,15
21-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,45,115
20-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,2
30-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,4
02-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,12
08-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,6,9
07-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,6,3
22-08-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,8,37
01-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,46,111
05-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,4
05-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,0
03-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,3
03-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,10,62
01-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,5
01-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,10
29-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,2
06-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,5,2
05-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,7,29
08-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,12,79
19-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,3
17-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,2
17-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,22,44
16-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,26,54
16-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,4
25-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,13,30
04-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,12
04-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,13
09-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,12,81
10-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,1,15
22-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,4
22-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,7
11-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,145,141
13-09-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,8
03-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,2
06-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,2
06-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,44,142
06-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,16
04-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,33,71
04-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,5,4
10-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,25,97
10-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,6
16-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,32,45
13-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,12
18-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,33,57
19-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,4
19-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,11
25-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,19
08-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,1
08-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,1,2
12-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,7
14-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,28,47
14-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,6
15-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,3
22-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,6,9
28-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,11
27-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,2
29-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,4,2
01-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,2
01-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,17,43
03-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,10
05-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,4
06-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,15,26
22-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,34,76
22-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,4,13
11-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,18,67
10-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0
14-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
20-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,1
15-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,4
17-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,7,14
18-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,3,14
23-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,34,94
23-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,23
26-12-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,8
01-04-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,53,48
01-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,101,179
01-04-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,1043,1549
26-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,2,2
02-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,4,1
05-11-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
06-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,0
19-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,0,2
13-07-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,1
10-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,1,4
10-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,33,65
11-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,4,9
11-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,4,15
14-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,3,1
14-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,13,20
14-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,3,2
16-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,5,2
17-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,6,6
17-06-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,6,11
26-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,0,2
26-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,2,8
27-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,7,6
25-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396240,0,1
28-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396193,2,5
28-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,9,4
29-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396230,45,70
29-05-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,396235,5,7
