date,state,district,pincode,age_0_5,age_5_17,age_18_greater
02-09-2025,Delhi,South Delhi,110048,0,0,1
02-09-2025,Delhi,South West Delhi,110028,0,1,0
02-09-2025,Delhi,South West Delhi,110061,4,0,0
02-09-2025,Delhi,South West Delhi,110070,2,0,1
02-09-2025,Delhi,South West Delhi,110077,4,1,0
05-09-2025,Delhi,Central Delhi,110012,1,0,0
05-09-2025,Delhi,East Delhi,110092,7,7,0
05-09-2025,Delhi,East Delhi,110096,4,2,0
05-09-2025,Delhi,North East,110094,4,1,0
05-09-2025,Delhi,North West Delhi,110039,1,0,0
05-09-2025,Delhi,North West Delhi,110052,1,1,0
05-09-2025,Delhi,North West Delhi,110086,15,2,0
05-09-2025,Delhi,South Delhi,110019,2,0,0
05-09-2025,Delhi,South Delhi,110025,4,2,0
05-09-2025,Delhi,South Delhi,110062,3,1,0
05-09-2025,Delhi,South West Delhi,110072,1,0,0
05-09-2025,Delhi,West Delhi,110018,1,0,0
06-09-2025,Delhi,Central Delhi,110011,1,0,0
06-09-2025,Delhi,Central Delhi,110012,4,0,1
06-09-2025,Delhi,Central Delhi,110055,3,1,0
06-09-2025,Delhi,Central Delhi,110060,1,0,0
06-09-2025,Delhi,East Delhi,110032,2,0,0
06-09-2025,Delhi,East Delhi,110092,26,6,1
06-09-2025,Delhi,Najafgarh,110043,1,1,0
06-09-2025,Delhi,North Delhi,110006,10,4,0
06-09-2025,Delhi,North East Delhi,110094,24,23,1
06-09-2025,Delhi,North West Delhi,110036,6,4,0
06-09-2025,Delhi,North West Delhi,110039,4,1,0
06-09-2025,Delhi,Shahdara,110032,0,1,4
06-09-2025,Delhi,South Delhi,110016,1,0,0
06-09-2025,Delhi,South Delhi,110049,0,1,0
06-09-2025,Delhi,South Delhi,110080,7,0,0
06-09-2025,Delhi,South West Delhi,110028,1,0,0
06-09-2025,Delhi,South West Delhi,110043,22,10,0
06-09-2025,Delhi,South West Delhi,110045,17,4,1
06-09-2025,Delhi,South West Delhi,110067,1,0,1
06-09-2025,Delhi,South West Delhi,110075,8,1,0
06-09-2025,Delhi,West Delhi,110026,1,0,0
04-09-2025,Delhi,Central Delhi,110002,3,0,0
04-09-2025,Delhi,North Delhi,110007,1,2,0
04-09-2025,Delhi,North East,110094,6,12,0
04-09-2025,Delhi,North East Delhi,110094,38,13,0
04-09-2025,Delhi,North West Delhi,110040,6,0,0
04-09-2025,Delhi,North West Delhi,110056,1,0,1
04-09-2025,Delhi,North West Delhi,110088,5,3,0
04-09-2025,Delhi,North West Delhi,110089,0,1,0
04-09-2025,Delhi,South Delhi,110019,7,2,0
04-09-2025,Delhi,South Delhi,110020,4,0,0
04-09-2025,Delhi,South Delhi,110030,4,1,0
04-09-2025,Delhi,South Delhi,110080,5,1,0
